Quantify Compound Summary Report 

Printed Wed Feb 02 11:08:47 2022

Compound 1:  13C-caffeine

	#	Name	Sample Text	RT	Area
103	103	TQS3_210129_103	20200617_S_6-LC	3.25	35053
104	104	TQS3_210129_104	Blank		
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	3.25	215332
106	106	TQS3_210129_106	Blank		
107	107	TQS3_210129_107	20200617_S_7-LC	3.25	17146
108	108	TQS3_210129_108	20200617_S_8_9-LC	3.25	26956
109	109	TQS3_210129_109	20200617_S_10_12-LC	3.25	23528
110	110	TQS3_210129_110	20200813_S_1_2-LC	3.25	1314
111	111	TQS3_210129_111	20200813_S_3-LC	3.25	6950
112	112	TQS3_210129_112	20200813_S_4-LC	3.25	10542
113	113	TQS3_210129_113	20200813_S_5-LC	3.26	9029
114	114	TQS3_210129_114	20200813_S_6-LC	3.25	9971
115	115	TQS3_210129_115	20200813_S_7-LC	3.25	7044
116	116	TQS3_210129_116	20200813_S_8_12-LC	3.25	7307
117	117	TQS3_210129_117	Blank		
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	3.25	218354
119	119	TQS3_210129_119	Blank		
120	120	TQS3_210129_120	20200816_S_1-LC	3.25	2810
121	121	TQS3_210129_121	20200816_S_2-LC	3.26	2706
122	122	TQS3_210129_122	20200816_S_3-LC	3.27	4632
123	123	TQS3_210129_123	20200816_S_4-LC	3.26	5101
124	124	TQS3_210129_124	20200816_S_5-LC	3.26	3637
125	125	TQS3_210129_125	20190315_S_1_2-B		
126	126	TQS3_210129_126	20190606_S_1_2-B	3.26	574
127	127	TQS3_210129_127	20200924_S_1_9-B	3.26	5662
128	128	TQS3_210129_128	20201008_S_1_12-LC	3.26	1118
129	129	TQS3_210129_129	20201023_S_1_2-LC	3.26	465
130	130	TQS3_210129_130	Blank	3.25	55
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	3.25	218381
132	132	TQS3_210129_132	Blank		
133	133	TQS3_210129_133	20201023_S_3-LC	3.26	638
134	134	TQS3_210129_134	20201023_S_4-LC	3.26	974
135	135	TQS3_210129_135	20201023_S_5-LC	3.25	950
136	136	TQS3_210129_136	20201023_S_6-LC	3.25	612
137	137	TQS3_210129_137	20201023_S_7-LC	3.25	817
138	138	TQS3_210129_138	20201023_S_8-LC	3.24	940
139	139	TQS3_210129_139	Blank		
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	3.25	229034
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	3.25	105820
142	142	TQS3_210129_142	Blank	3.26	37
143	143	TQS3_210129_143	20201008_W_1_12-LC		
144	144	TQS3_210129_144	20201023_W_1_2-LC		
145	145	TQS3_210129_145	20201023_W_3-LC		
146	146	TQS3_210129_146	20201023_W_4-LC		
147	147	TQS3_210129_147	20201023_W_5-LC		
148	148	TQS3_210129_148	20201023_W_6-LC		
149	149	TQS3_210129_149	20201023_W_7-LC		
150	150	TQS3_210129_150	20201023_W_8-LC		
151	151	TQS3_210129_151	20201023_W_9_12-LC		
152	152	TQS3_210129_152	Blank		
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	3.25	104107
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	3.25	219941
155	155	TQS3_210129_155	Blank		
156	156	TQS3_210129_156	Std 0 ng/mL		
157	157	TQS3_210129_157	Std 1.25 ng/mL	3.25	41120
158	158	TQS3_210129_158	Std 3.125 ng/mL	3.25	108586
159	159	TQS3_210129_159	Std 6.25 ng/mL	3.25	201395
160	160	TQS3_210129_160	Std 12.5 ng/mL	3.25	410498
161	161	TQS3_210129_161	Std 50 ng/mL	3.25	1583899
162	162	TQS3_210129_162	Blank	3.24	40

Compound 4:  Acetamiprid

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	3.79	70
2	2	TQS3_210129_002	Std 0 ng/mL	3.74	1173
3	3	TQS3_210129_003	Std 1.25 ng/mL	3.73	383872
4	4	TQS3_210129_004	Std 3.125 ng/mL	3.77	1028989
5	5	TQS3_210129_005	Std 6.25 ng/mL	3.77	2002197
6	6	TQS3_210129_006	Std 12.5 ng/mL	3.77	4095769
7	7	TQS3_210129_007	Std 50 ng/mL	3.76	8562309
8	8	TQS3_210129_008	Blank	3.77	2358
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	3.77	2347863
10	10	TQS3_210129_010	Blank	3.77	1551
11	11	TQS3_210129_011	XY-blank-IS	3.77	4333
12	12	TQS3_210129_012	XY-blank-IS-std_mix	3.77	3854310
13	13	TQS3_210129_013	LC-RS-QC1 standard	3.77	3468251
14	14	TQS3_210129_014	LC-RS-QC2	3.77	3777368
15	15	TQS3_210129_015	LC-W-QC1 standard	3.77	4042346
16	16	TQS3_210129_016	Blank	3.77	6910
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	3.76	2525013
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	3.76	1173893
19	19	TQS3_210129_019	Blank	3.77	1459
20	20	TQS3_210129_020	20190528_W_1-LC	3.76	1671
21	21	TQS3_210129_021	20190528_W_2-LC	3.76	1625
22	22	TQS3_210129_022	20190528_W_3-LC	3.76	1601
23	23	TQS3_210129_023	20190528_W_4-LC	3.77	1514
24	24	TQS3_210129_024	20190528_W_5-LC	3.76	1463
25	25	TQS3_210129_025	20190528_W_6-LC	3.76	1356
26	26	TQS3_210129_026	20190528_W_7-LC	3.77	1383
27	27	TQS3_210129_027	20190528_W_8_12-LC	3.77	1471
28	28	TQS3_210129_028	20190818_W_1-LC	3.77	4844
29	29	TQS3_210129_029	20190818_W_2-LC	3.77	8622
30	30	TQS3_210129_030	Blank	3.77	1310
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	3.76	1187603
32	32	TQS3_210129_032	Blank	3.80	210
33	33	TQS3_210129_033	20190818_W_3-LC	3.77	10328
34	34	TQS3_210129_034	20190818_W_4-LC	3.76	5590
35	35	TQS3_210129_035	20190818_W_5-LC	3.77	5676
36	36	TQS3_210129_036	20190818_W_6-LC	3.77	13170
37	37	TQS3_210129_037	20190818_W_7-LC	3.77	11719
38	38	TQS3_210129_038	20190818_W_8_9-LC	3.77	28781
39	39	TQS3_210129_039	20190818_W_10_12-LC	3.77	22623
40	40	TQS3_210129_040	20200617_W_1_4-LC	3.76	1424
41	41	TQS3_210129_041	20200617_W_5-LC	3.76	1811
42	42	TQS3_210129_042	20200617_W_6-LC	3.76	26416
43	43	TQS3_210129_043	Blank	3.77	1825
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	3.77	1222543
45	45	TQS3_210129_045	Blank	3.78	943
46	46	TQS3_210129_046	20200617_W_7-LC	3.76	1748
47	47	TQS3_210129_047	20200617_W_8_9-LC	3.77	1558
48	48	TQS3_210129_048	20200617_W_10_12-LC	3.77	1532
49	49	TQS3_210129_049	20200813_W_1_2-LC	3.76	8496
50	50	TQS3_210129_050	20200813_W_3-LC	3.76	528342
51	51	TQS3_210129_051	20200813_W_4-LC	3.76	146942
52	52	TQS3_210129_052	20200813_W_5-LC	3.77	388627
53	53	TQS3_210129_053	20200813_W_6-LC	3.76	475788
54	54	TQS3_210129_054	20200813_W_7-LC	3.76	244096
55	55	TQS3_210129_055	20200813_W_8_12-LC	3.76	182583
56	56	TQS3_210129_056	Blank	3.77	2249
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	3.76	1225733
58	58	TQS3_210129_058	Blank	3.79	194
59	59	TQS3_210129_059	20200816_W_1-LC	3.76	34601
60	60	TQS3_210129_060	20200816_W_2-LC	3.76	91344
61	61	TQS3_210129_061	20200816_W_3-LC	3.76	25671
62	62	TQS3_210129_062	20200816_W_4-LC	3.76	20266
63	63	TQS3_210129_063	20200816_W_5-LC	3.76	9185
64	64	TQS3_210129_064	20200701_W_1_12-LC	3.76	166833
65	65	TQS3_210129_065	20200812_W_1_12-LC	3.77	320302
66	66	TQS3_210129_066	20200831_W_1_12-LC	3.77	9013
67	67	TQS3_210129_067	20200924_W_1_9-LC	3.76	1718
68	68	TQS3_210129_068	20200928_W_1_12-LC	3.77	1890
69	69	TQS3_210129_069	Blank	3.77	1971
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	3.76	1242386
71	71	TQS3_210129_071	Blank	3.76	2058
72	72	TQS3_210129_072	Std 0 ng/mL	3.75	1340
73	73	TQS3_210129_073	Std 1.25 ng/mL	3.77	451353
74	74	TQS3_210129_074	Std 3.125 ng/mL	3.77	1219522
75	75	TQS3_210129_075	Std 6.25 ng/mL	3.77	2292550
76	76	TQS3_210129_076	Std 12.5 ng/mL	3.77	4500149
77	77	TQS3_210129_077	Std 50 ng/mL	3.76	8571395
78	78	TQS3_210129_078	Blank	3.78	4563
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	3.77	2653418
80	80	TQS3_210129_080	Blank	3.77	2478
81	81	TQS3_210129_081	20190528_S_1-LC	3.78	1663
82	82	TQS3_210129_082	20190528_S_2-LC	3.77	1817
83	83	TQS3_210129_083	20190528_S_3-LC	3.77	1672
84	84	TQS3_210129_084	20190528_S_4-LC	3.77	1524
85	85	TQS3_210129_085	20190528_S_5-LC	3.77	1395
86	86	TQS3_210129_086	20190528_S_6-LC	3.75	1297
87	87	TQS3_210129_087	20190528_S_7-LC	3.77	1635
88	88	TQS3_210129_088	20190528_S_8_12-LC	3.76	1333
89	89	TQS3_210129_089	20190818_S_1-LC	3.76	104614
90	90	TQS3_210129_090	20190818_S_2-LC	3.76	97948
91	91	TQS3_210129_091	Blank	3.81	161
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	3.76	2500059
93	93	TQS3_210129_093	Blank	3.77	1020
94	94	TQS3_210129_094	20190818_S_3-LC	3.76	151358
95	95	TQS3_210129_095	20190818_S_4-LC	3.76	172779
96	96	TQS3_210129_096	20190818_S_5-LC	3.76	207163
97	97	TQS3_210129_097	20190818_S_6-LC	3.76	228184
98	98	TQS3_210129_098	20190818_S_7-LC	3.76	347830
99	99	TQS3_210129_099	20190818_S_8_9-LC	3.76	253565
100	100	TQS3_210129_100	20190818_S_10_12-LC	3.76	209770
101	101	TQS3_210129_101	20200617_S_1_4-LC	3.76	5122
102	102	TQS3_210129_102	20200617_S_5-LC	3.77	3004
103	103	TQS3_210129_103	20200617_S_6-LC	3.75	1591
104	104	TQS3_210129_104	Blank	3.76	1784
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	3.76	2376035
106	106	TQS3_210129_106	Blank	3.78	726
107	107	TQS3_210129_107	20200617_S_7-LC	3.76	1331
108	108	TQS3_210129_108	20200617_S_8_9-LC	3.76	2503
109	109	TQS3_210129_109	20200617_S_10_12-LC	3.77	2709
110	110	TQS3_210129_110	20200813_S_1_2-LC	3.76	268479
111	111	TQS3_210129_111	20200813_S_3-LC	3.76	2980625
112	112	TQS3_210129_112	20200813_S_4-LC	3.77	4650612
113	113	TQS3_210129_113	20200813_S_5-LC	3.77	4277117
114	114	TQS3_210129_114	20200813_S_6-LC	3.77	4234154
115	115	TQS3_210129_115	20200813_S_7-LC	3.76	3272620
116	116	TQS3_210129_116	20200813_S_8_12-LC	3.76	2567201
117	117	TQS3_210129_117	Blank	3.76	2031
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	3.76	2365088
119	119	TQS3_210129_119	Blank	3.76	2406
120	120	TQS3_210129_120	20200816_S_1-LC	3.77	723461
121	121	TQS3_210129_121	20200816_S_2-LC	3.77	498215
122	122	TQS3_210129_122	20200816_S_3-LC	3.77	500705
123	123	TQS3_210129_123	20200816_S_4-LC	3.77	329146
124	124	TQS3_210129_124	20200816_S_5-LC	3.77	286848
125	125	TQS3_210129_125	20190315_S_1_2-B	3.78	1930
126	126	TQS3_210129_126	20190606_S_1_2-B	3.77	18273
127	127	TQS3_210129_127	20200924_S_1_9-B	3.77	1450
128	128	TQS3_210129_128	20201008_S_1_12-LC	3.77	30568
129	129	TQS3_210129_129	20201023_S_1_2-LC	3.76	18217
130	130	TQS3_210129_130	Blank	3.77	944
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	3.76	2399193
132	132	TQS3_210129_132	Blank	3.76	2361
133	133	TQS3_210129_133	20201023_S_3-LC	3.76	19221
134	134	TQS3_210129_134	20201023_S_4-LC	3.76	25112
135	135	TQS3_210129_135	20201023_S_5-LC	3.76	27400
136	136	TQS3_210129_136	20201023_S_6-LC	3.76	23987
137	137	TQS3_210129_137	20201023_S_7-LC	3.76	25754
138	138	TQS3_210129_138	20201023_S_8-LC	3.76	26968
139	139	TQS3_210129_139	Blank	3.77	1960
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	3.76	2493059
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	3.76	1155602
142	142	TQS3_210129_142	Blank	3.76	1972
143	143	TQS3_210129_143	20201008_W_1_12-LC	3.75	1480
144	144	TQS3_210129_144	20201023_W_1_2-LC	3.76	1308
145	145	TQS3_210129_145	20201023_W_3-LC	3.76	1352
146	146	TQS3_210129_146	20201023_W_4-LC	3.77	1361
147	147	TQS3_210129_147	20201023_W_5-LC	3.76	1509
148	148	TQS3_210129_148	20201023_W_6-LC	3.76	1536
149	149	TQS3_210129_149	20201023_W_7-LC	3.75	1333
150	150	TQS3_210129_150	20201023_W_8-LC	3.80	61
151	151	TQS3_210129_151	20201023_W_9_12-LC	3.76	1593
152	152	TQS3_210129_152	Blank	3.77	2249
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	3.76	1134004
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	3.76	2415149
155	155	TQS3_210129_155	Blank	3.76	1959
156	156	TQS3_210129_156	Std 0 ng/mL	3.80	67
157	157	TQS3_210129_157	Std 1.25 ng/mL	3.76	447475
158	158	TQS3_210129_158	Std 3.125 ng/mL	3.76	1163420
159	159	TQS3_210129_159	Std 6.25 ng/mL	3.76	2161691
160	160	TQS3_210129_160	Std 12.5 ng/mL	3.76	4331012
161	161	TQS3_210129_161	Std 50 ng/mL	3.75	8586403
162	162	TQS3_210129_162	Blank	3.76	3811

Compound 5:  Cymoxanil

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank		
2	2	TQS3_210129_002	Std 0 ng/mL	3.91	30
3	3	TQS3_210129_003	Std 1.25 ng/mL	3.96	13815
4	4	TQS3_210129_004	Std 3.125 ng/mL	4.00	36209
5	5	TQS3_210129_005	Std 6.25 ng/mL	4.00	71602
6	6	TQS3_210129_006	Std 12.5 ng/mL	4.00	144315
7	7	TQS3_210129_007	Std 50 ng/mL	4.00	564793
8	8	TQS3_210129_008	Blank		
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	4.00	79451
10	10	TQS3_210129_010	Blank	3.87	34
11	11	TQS3_210129_011	XY-blank-IS	4.02	80
12	12	TQS3_210129_012	XY-blank-IS-std_mix	4.00	133182
13	13	TQS3_210129_013	LC-RS-QC1 standard	4.00	115044
14	14	TQS3_210129_014	LC-RS-QC2	4.00	115645
15	15	TQS3_210129_015	LC-W-QC1 standard	4.00	134984
16	16	TQS3_210129_016	Blank	4.01	28
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	3.99	81629
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	3.99	36934
19	19	TQS3_210129_019	Blank		
20	20	TQS3_210129_020	20190528_W_1-LC		
21	21	TQS3_210129_021	20190528_W_2-LC		
22	22	TQS3_210129_022	20190528_W_3-LC		
23	23	TQS3_210129_023	20190528_W_4-LC		
24	24	TQS3_210129_024	20190528_W_5-LC		
25	25	TQS3_210129_025	20190528_W_6-LC		
26	26	TQS3_210129_026	20190528_W_7-LC		
27	27	TQS3_210129_027	20190528_W_8_12-LC		
28	28	TQS3_210129_028	20190818_W_1-LC		
29	29	TQS3_210129_029	20190818_W_2-LC		
30	30	TQS3_210129_030	Blank		
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	3.99	38094
32	32	TQS3_210129_032	Blank		
33	33	TQS3_210129_033	20190818_W_3-LC	3.90	64
34	34	TQS3_210129_034	20190818_W_4-LC		
35	35	TQS3_210129_035	20190818_W_5-LC		
36	36	TQS3_210129_036	20190818_W_6-LC		
37	37	TQS3_210129_037	20190818_W_7-LC	4.16	32
38	38	TQS3_210129_038	20190818_W_8_9-LC		
39	39	TQS3_210129_039	20190818_W_10_12-LC	3.64	19
40	40	TQS3_210129_040	20200617_W_1_4-LC		
41	41	TQS3_210129_041	20200617_W_5-LC	4.04	383
42	42	TQS3_210129_042	20200617_W_6-LC	4.04	490
43	43	TQS3_210129_043	Blank		
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	4.00	39055
45	45	TQS3_210129_045	Blank		
46	46	TQS3_210129_046	20200617_W_7-LC	3.94	51
47	47	TQS3_210129_047	20200617_W_8_9-LC	4.03	271
48	48	TQS3_210129_048	20200617_W_10_12-LC	4.03	176
49	49	TQS3_210129_049	20200813_W_1_2-LC		
50	50	TQS3_210129_050	20200813_W_3-LC	3.62	84
51	51	TQS3_210129_051	20200813_W_4-LC		
52	52	TQS3_210129_052	20200813_W_5-LC	4.01	41
53	53	TQS3_210129_053	20200813_W_6-LC	3.69	33
54	54	TQS3_210129_054	20200813_W_7-LC	3.62	46
55	55	TQS3_210129_055	20200813_W_8_12-LC	3.61	31
56	56	TQS3_210129_056	Blank		
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	3.99	40563
58	58	TQS3_210129_058	Blank		
59	59	TQS3_210129_059	20200816_W_1-LC		
60	60	TQS3_210129_060	20200816_W_2-LC	3.74	30
61	61	TQS3_210129_061	20200816_W_3-LC	3.80	38
62	62	TQS3_210129_062	20200816_W_4-LC		
63	63	TQS3_210129_063	20200816_W_5-LC		
64	64	TQS3_210129_064	20200701_W_1_12-LC	3.99	40
65	65	TQS3_210129_065	20200812_W_1_12-LC	4.13	33
66	66	TQS3_210129_066	20200831_W_1_12-LC	4.09	38
67	67	TQS3_210129_067	20200924_W_1_9-LC		
68	68	TQS3_210129_068	20200928_W_1_12-LC	3.91	38
69	69	TQS3_210129_069	Blank		
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	3.99	40695
71	71	TQS3_210129_071	Blank	4.01	47
72	72	TQS3_210129_072	Std 0 ng/mL		
73	73	TQS3_210129_073	Std 1.25 ng/mL	4.00	14836
74	74	TQS3_210129_074	Std 3.125 ng/mL	4.00	40600
75	75	TQS3_210129_075	Std 6.25 ng/mL	4.00	77695
76	76	TQS3_210129_076	Std 12.5 ng/mL	4.00	155542
77	77	TQS3_210129_077	Std 50 ng/mL	4.00	587194
78	78	TQS3_210129_078	Blank	4.00	22
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	4.00	88011
80	80	TQS3_210129_080	Blank		
81	81	TQS3_210129_081	20190528_S_1-LC		
82	82	TQS3_210129_082	20190528_S_2-LC		
83	83	TQS3_210129_083	20190528_S_3-LC		
84	84	TQS3_210129_084	20190528_S_4-LC		
85	85	TQS3_210129_085	20190528_S_5-LC		
86	86	TQS3_210129_086	20190528_S_6-LC	4.00	92
87	87	TQS3_210129_087	20190528_S_7-LC	3.97	22
88	88	TQS3_210129_088	20190528_S_8_12-LC		
89	89	TQS3_210129_089	20190818_S_1-LC	3.99	579
90	90	TQS3_210129_090	20190818_S_2-LC	3.99	936
91	91	TQS3_210129_091	Blank		
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	3.99	86080
93	93	TQS3_210129_093	Blank	3.92	43
94	94	TQS3_210129_094	20190818_S_3-LC	3.98	713
95	95	TQS3_210129_095	20190818_S_4-LC	3.96	93
96	96	TQS3_210129_096	20190818_S_5-LC	3.98	798
97	97	TQS3_210129_097	20190818_S_6-LC	3.99	970
98	98	TQS3_210129_098	20190818_S_7-LC	3.93	41
99	99	TQS3_210129_099	20190818_S_8_9-LC	3.98	1314
100	100	TQS3_210129_100	20190818_S_10_12-LC	3.99	1995
101	101	TQS3_210129_101	20200617_S_1_4-LC	4.03	17301
102	102	TQS3_210129_102	20200617_S_5-LC	4.03	44378
103	103	TQS3_210129_103	20200617_S_6-LC	4.03	31890
104	104	TQS3_210129_104	Blank	3.90	16
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	3.99	79423
106	106	TQS3_210129_106	Blank	4.00	32
107	107	TQS3_210129_107	20200617_S_7-LC	4.04	15838
108	108	TQS3_210129_108	20200617_S_8_9-LC	4.03	26767
109	109	TQS3_210129_109	20200617_S_10_12-LC	4.04	17647
110	110	TQS3_210129_110	20200813_S_1_2-LC	3.99	56
111	111	TQS3_210129_111	20200813_S_3-LC	4.04	3749
112	112	TQS3_210129_112	20200813_S_4-LC	4.04	5371
113	113	TQS3_210129_113	20200813_S_5-LC	4.04	4023
114	114	TQS3_210129_114	20200813_S_6-LC	4.04	3974
115	115	TQS3_210129_115	20200813_S_7-LC	4.04	3411
116	116	TQS3_210129_116	20200813_S_8_12-LC	4.03	2871
117	117	TQS3_210129_117	Blank		
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	3.99	84289
119	119	TQS3_210129_119	Blank		
120	120	TQS3_210129_120	20200816_S_1-LC	3.99	50
121	121	TQS3_210129_121	20200816_S_2-LC	4.00	51
122	122	TQS3_210129_122	20200816_S_3-LC	4.04	726
123	123	TQS3_210129_123	20200816_S_4-LC	4.05	650
124	124	TQS3_210129_124	20200816_S_5-LC	3.99	113
125	125	TQS3_210129_125	20190315_S_1_2-B		
126	126	TQS3_210129_126	20190606_S_1_2-B		
127	127	TQS3_210129_127	20200924_S_1_9-B	3.96	43
128	128	TQS3_210129_128	20201008_S_1_12-LC	4.00	89
129	129	TQS3_210129_129	20201023_S_1_2-LC	3.97	42
130	130	TQS3_210129_130	Blank		
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	3.99	84554
132	132	TQS3_210129_132	Blank	3.99	30
133	133	TQS3_210129_133	20201023_S_3-LC	3.97	6
134	134	TQS3_210129_134	20201023_S_4-LC	3.64	36
135	135	TQS3_210129_135	20201023_S_5-LC	3.98	131
136	136	TQS3_210129_136	20201023_S_6-LC	3.99	24
137	137	TQS3_210129_137	20201023_S_7-LC	3.99	38
138	138	TQS3_210129_138	20201023_S_8-LC	3.90	38
139	139	TQS3_210129_139	Blank		
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	3.99	90099
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	3.99	41614
142	142	TQS3_210129_142	Blank	4.06	19
143	143	TQS3_210129_143	20201008_W_1_12-LC		
144	144	TQS3_210129_144	20201023_W_1_2-LC	3.68	29
145	145	TQS3_210129_145	20201023_W_3-LC	3.99	35
146	146	TQS3_210129_146	20201023_W_4-LC	3.85	22
147	147	TQS3_210129_147	20201023_W_5-LC		
148	148	TQS3_210129_148	20201023_W_6-LC		
149	149	TQS3_210129_149	20201023_W_7-LC	3.87	65
150	150	TQS3_210129_150	20201023_W_8-LC		
151	151	TQS3_210129_151	20201023_W_9_12-LC		
152	152	TQS3_210129_152	Blank		
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	3.99	40743
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	3.99	86752
155	155	TQS3_210129_155	Blank		
156	156	TQS3_210129_156	Std 0 ng/mL	3.97	30
157	157	TQS3_210129_157	Std 1.25 ng/mL	3.99	16397
158	158	TQS3_210129_158	Std 3.125 ng/mL	3.99	41862
159	159	TQS3_210129_159	Std 6.25 ng/mL	3.99	80262
160	160	TQS3_210129_160	Std 12.5 ng/mL	3.99	161157
161	161	TQS3_210129_161	Std 50 ng/mL	3.99	607409
162	162	TQS3_210129_162	Blank	4.16	33

Compound 6:  Propamocarb

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	2.90	74
2	2	TQS3_210129_002	Std 0 ng/mL	2.85	415
3	3	TQS3_210129_003	Std 1.25 ng/mL	2.84	112453
4	4	TQS3_210129_004	Std 3.125 ng/mL	2.86	302678
5	5	TQS3_210129_005	Std 6.25 ng/mL	2.88	608620
6	6	TQS3_210129_006	Std 12.5 ng/mL	2.88	1264255
7	7	TQS3_210129_007	Std 50 ng/mL	2.88	5099768
8	8	TQS3_210129_008	Blank	2.91	447
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	2.88	737702
10	10	TQS3_210129_010	Blank	2.91	269
11	11	TQS3_210129_011	XY-blank-IS	2.91	311
12	12	TQS3_210129_012	XY-blank-IS-std_mix	2.88	622497
13	13	TQS3_210129_013	LC-RS-QC1 standard	2.87	1578538
14	14	TQS3_210129_014	LC-RS-QC2	2.88	646613
15	15	TQS3_210129_015	LC-W-QC1 standard	2.88	1186888
16	16	TQS3_210129_016	Blank	2.90	1018
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	2.88	775833
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	2.88	331291
19	19	TQS3_210129_019	Blank	2.90	71
20	20	TQS3_210129_020	20190528_W_1-LC	2.89	408
21	21	TQS3_210129_021	20190528_W_2-LC	2.90	124
22	22	TQS3_210129_022	20190528_W_3-LC	2.90	198
23	23	TQS3_210129_023	20190528_W_4-LC	2.89	400
24	24	TQS3_210129_024	20190528_W_5-LC	2.88	213
25	25	TQS3_210129_025	20190528_W_6-LC	2.90	267
26	26	TQS3_210129_026	20190528_W_7-LC	2.90	289
27	27	TQS3_210129_027	20190528_W_8_12-LC	2.90	99
28	28	TQS3_210129_028	20190818_W_1-LC	2.89	2485
29	29	TQS3_210129_029	20190818_W_2-LC	2.88	1015
30	30	TQS3_210129_030	Blank	2.90	193
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	2.88	346619
32	32	TQS3_210129_032	Blank	2.91	248
33	33	TQS3_210129_033	20190818_W_3-LC	2.87	4607
34	34	TQS3_210129_034	20190818_W_4-LC	2.88	1277
35	35	TQS3_210129_035	20190818_W_5-LC	2.88	796
36	36	TQS3_210129_036	20190818_W_6-LC	2.88	4076
37	37	TQS3_210129_037	20190818_W_7-LC	2.88	2941
38	38	TQS3_210129_038	20190818_W_8_9-LC	2.88	11641
39	39	TQS3_210129_039	20190818_W_10_12-LC	2.88	16617
40	40	TQS3_210129_040	20200617_W_1_4-LC	2.91	171
41	41	TQS3_210129_041	20200617_W_5-LC	2.88	557
42	42	TQS3_210129_042	20200617_W_6-LC	2.88	5292
43	43	TQS3_210129_043	Blank	2.90	244
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	2.88	360198
45	45	TQS3_210129_045	Blank	2.91	197
46	46	TQS3_210129_046	20200617_W_7-LC	2.91	110
47	47	TQS3_210129_047	20200617_W_8_9-LC	2.89	192
48	48	TQS3_210129_048	20200617_W_10_12-LC	2.89	139
49	49	TQS3_210129_049	20200813_W_1_2-LC	2.90	261
50	50	TQS3_210129_050	20200813_W_3-LC	2.87	1801
51	51	TQS3_210129_051	20200813_W_4-LC	2.89	630
52	52	TQS3_210129_052	20200813_W_5-LC	2.91	224
53	53	TQS3_210129_053	20200813_W_6-LC	2.88	1871
54	54	TQS3_210129_054	20200813_W_7-LC	2.91	136
55	55	TQS3_210129_055	20200813_W_8_12-LC	2.89	957
56	56	TQS3_210129_056	Blank	2.88	79
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	2.88	388365
58	58	TQS3_210129_058	Blank	2.89	498
59	59	TQS3_210129_059	20200816_W_1-LC	2.91	175
60	60	TQS3_210129_060	20200816_W_2-LC	2.87	759
61	61	TQS3_210129_061	20200816_W_3-LC	2.86	595
62	62	TQS3_210129_062	20200816_W_4-LC	2.87	1741
63	63	TQS3_210129_063	20200816_W_5-LC	2.88	1177
64	64	TQS3_210129_064	20200701_W_1_12-LC	2.90	336
65	65	TQS3_210129_065	20200812_W_1_12-LC	2.91	212
66	66	TQS3_210129_066	20200831_W_1_12-LC	2.90	130
